Time,Object,Action,Details,User,Name
6/9/2018 7:10,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 7:09,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 7:09,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=113.785991,,kiosk_validation,
6/9/2018 7:08,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/9/2018 7:08,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 7:07,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 7:07,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=112.411484,,kiosk_validation,
6/9/2018 7:06,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/9/2018 7:06,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 3:36,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 3:36,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=112.003510,,kiosk_validation,
6/9/2018 3:35,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/9/2018 3:35,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 3:34,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 3:34,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=113.393640,,kiosk_validation,
6/9/2018 3:32,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/9/2018 3:32,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 3:32,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 3:32,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=111.580265,,kiosk_validation,
6/9/2018 3:30,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/9/2018 3:30,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 0:01,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 0:01,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=111.991604,,kiosk_validation,
6/9/2018 0:00,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/9/2018 0:00,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 23:59,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 23:59,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=111.106343,,kiosk_validation,
6/8/2018 23:58,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 23:58,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 23:57,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 23:57,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=112.061546,,kiosk_validation,
6/8/2018 23:56,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 23:56,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 20:26,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 20:26,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=112.851768,,kiosk_validation,
6/8/2018 20:25,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 20:25,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 20:24,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 20:24,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=113.020348,,kiosk_validation,
6/8/2018 20:23,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 20:23,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 20:22,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 20:22,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=112.315790,,kiosk_validation,
6/8/2018 20:21,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 20:21,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 16:52,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 16:52,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=111.569777,,kiosk_validation,
6/8/2018 16:50,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 16:50,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 16:50,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 16:50,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=112.763087,,kiosk_validation,
6/8/2018 16:48,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 16:48,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 16:48,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 16:48,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=112.573254,,kiosk_validation,
6/8/2018 16:46,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 16:46,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 13:17,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 13:17,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=110.422734,,kiosk_validation,
6/8/2018 13:16,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 13:16,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 13:15,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 13:15,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=111.011172,,kiosk_validation,
6/8/2018 13:14,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 13:14,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 13:13,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 13:13,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=110.915494,,kiosk_validation,
6/8/2018 13:12,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 13:12,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 9:00,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 9:00,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=109.376507,,kiosk_validation,
6/8/2018 8:59,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 8:59,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 8:58,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 8:58,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=108.303582,,kiosk_validation,
6/8/2018 8:57,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 8:57,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 8:56,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 8:56,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=106.141033,,kiosk_validation,
6/8/2018 8:55,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 8:55,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 8:52,Gain Optimization v5,Gain Optimization v5 completed successfully,,kiosk_validation,
6/8/2018 8:52,Gain Optimization v5,"At present voltage, area per ion is within tolerance of target. No change necessary.",,kiosk_validation,
6/8/2018 8:52,Gain Optimization v5,Voltage=2018.700000 AreaPerIon=107.454842,,kiosk_validation,
6/8/2018 8:50,Gain Optimization v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 8:50,Gain Optimization v5,Gain Optimization v5 starting. Target AreaPerIon is 110.000000,,kiosk_validation,
6/8/2018 5:56,Gain Optimization v5,Gain Optimization v5 completed successfully,,kiosk_validation,
6/8/2018 5:56,Gain Optimization v5,"At present voltage, area per ion is within tolerance of target. No change necessary.",,kiosk_validation,
6/8/2018 5:56,Gain Optimization v5,Voltage=2018.700000 AreaPerIon=111.668010,,kiosk_validation,
6/8/2018 5:55,Gain Optimization v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 5:55,Gain Optimization v5,Gain Optimization v5 starting. Target AreaPerIon is 110.000000,,kiosk_validation,
6/8/2018 5:54,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 5:54,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=110.344626,,kiosk_validation,
6/8/2018 5:53,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 5:53,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 5:52,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 5:52,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=109.726975,,kiosk_validation,
6/8/2018 5:51,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 5:51,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 5:50,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 5:50,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=109.675904,,kiosk_validation,
6/8/2018 5:49,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/8/2018 5:49,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/7/2018 10:34,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/7/2018 10:34,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=110.319893,,kiosk_validation,
6/7/2018 10:33,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/7/2018 10:33,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/7/2018 10:32,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/7/2018 10:32,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=110.337634,,kiosk_validation,
6/7/2018 10:31,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/7/2018 10:31,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/7/2018 10:30,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/7/2018 10:30,Detector Measurement v5,Voltage=2018.700000 AreaPerIon=110.956376,,kiosk_validation,
6/7/2018 10:29,Detector Measurement v5,Setting detector voltage to 2018.700000,,kiosk_validation,
6/7/2018 10:29,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/7/2018 10:26,Gain Optimization v5,Gain Optimization v5 completed successfully,,kiosk_validation,
